"NSForest_markers"	"ENSEMBLID"	"TargetCellType"	"clusterSize"	"f_score"	"marker_count"	"data"	"dataCellSet"	"pi_null"	"pi_off"	"prior_prob_off"	"prior_prob_on"	"rate"	"exp"	"ln1"	"ln2"	"targeted"
"CENPF"	"ENSG00000117724"	"Lymphatic EC proliferating"	28	0.729166666666667	2	"hlca"	"CD4 T cells"	0.140037803638589	0.463577669416745	0.603615473055334	0.396384526944666	8.70618958247974e-06	0.000554374426341133	0.990359171987783	0.00908645358587548	FALSE
"CENPF"	"ENSG00000117724"	"Lymphatic EC proliferating"	28	0.729166666666667	2	"hlca"	"Multiciliated (non-nasal)"	0.140037803638589	0.463577669416745	0.603615473055334	0.396384526944666	1.85093068765295e-05	2.18106480013408e-08	0.736424252079322	0.26357572611003	FALSE
"CENPF"	"ENSG00000117724"	"Lymphatic EC proliferating"	28	0.729166666666667	2	"hlca"	"Peribronchial fibroblasts"	0.140037803638589	0.463577669416745	0.603615473055334	0.396384526944666	4.65255585247908e-06	0.0313504908443729	0.968275008396603	0.000374500759023811	FALSE
"CENPF"	"ENSG00000117724"	"Lymphatic EC proliferating"	28	0.729166666666667	2	"hlca"	"DC1"	0.140037803638589	0.463577669416745	0.603615473055334	0.396384526944666	1.44508809738738e-05	1.28712374486654e-05	0.886993155338572	0.112993973423979	FALSE
"CENPF"	"ENSG00000117724"	"Lymphatic EC proliferating"	28	0.729166666666667	2	"hlca"	"Subpleural fibroblasts"	0.140037803638589	0.463577669416745	0.603615473055334	0.396384526944666	5.45389904355654e-06	0.0210010543379451	0.97780809896959	0.00119084669246524	FALSE
"CENPF"	"ENSG00000117724"	"Lymphatic EC proliferating"	28	0.729166666666667	2	"hlca"	"Adventitial fibroblasts"	0.140037803638589	0.463577669416745	0.603615473055334	0.396384526944666	2.7861301337285e-06	0.113014833321452	0.886979169058995	5.99761955318757e-06	FALSE
"CENPF"	"ENSG00000117724"	"Lymphatic EC proliferating"	28	0.729166666666667	2	"hlca"	"T cells proliferating"	0.140037803638589	0.463577669416745	0.603615473055334	0.396384526944666	0.000245849680125935	6.04636928319334e-107	0.00885478173947899	0.991145218260521	FALSE
"CENPF"	"ENSG00000117724"	"Lymphatic EC proliferating"	28	0.729166666666667	2	"hlca"	"AT1"	0.140037803638589	0.463577669416745	0.603615473055334	0.396384526944666	5.7778291790581e-07	0.571735268171237	0.42826473172006	1.087034034305e-10	FALSE
"CENPF"	"ENSG00000117724"	"Lymphatic EC proliferating"	28	0.729166666666667	2	"hlca"	"Migratory DCs"	0.140037803638589	0.463577669416745	0.603615473055334	0.396384526944666	0	0.743544899479561	0.256455075009733	2.55107059303762e-08	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"SMG serous (nasal)"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	6.75514214085653e-07	0.723558670067773	0.276433365870482	7.96406174514858e-06	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Goblet (bronchial)"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	4.76799417160392e-06	0.0154215194831422	0.952313791145619	0.0322646893712392	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Alveolar Mph MT-positive"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.59984718259712e-07	0.86242776318964	0.137571080304581	1.15650577955786e-06	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"AT2"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.99855292586511e-07	0.879908595197923	0.120091403296175	1.50590154930907e-09	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Neuroendocrine"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.90176375910232e-06	0.407912715179183	0.590126143870333	0.0019611409504836	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"pre-TB secretory"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.58812135331828e-06	0.454356336239404	0.545209549627196	0.000434114133400441	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Ionocyte"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.20757579383014e-05	4.38682010449165e-06	0.786329260414356	0.21366635276554	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Deuterosomal"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	0.000143473114931676	8.26957563925796e-88	0.675870385440692	0.324129614559308	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"NK cells"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	4.79034077702706e-07	0.780785929716544	0.21921304416779	1.02611566600502e-06	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"EC aerocyte capillary"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	0	0.973423458426231	0.026576541277185	2.96583777599426e-10	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Smooth muscle FAM83D+"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	0	0.794042032289974	0.205770482160048	0.000187485549977802	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Multiciliated (nasal)"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	3.79347549364235e-05	2.00278824370288e-23	0.528742067960278	0.471257932039722	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Pericytes"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	0	0.929365331326947	0.0706345778046373	9.08684157793441e-08	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Alveolar fibroblasts"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	2.96625654356193e-07	0.835652724388143	0.164347080268053	1.95343804758319e-07	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Lymphatic EC differentiating"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	0	0.814895261380075	0.185015367199441	8.93714204840079e-05	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Alveolar Mph proliferating"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	6.38758394325481e-06	0.00201441253973089	0.930014655363815	0.0679709320964539	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Club (nasal)"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	6.49959677742596e-06	0.00127361545490111	0.928307296380049	0.0704190881650497	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Monocyte-derived Mph"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.9045549111189e-06	0.357879178308258	0.641148267323307	0.000972554368435358	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Alveolar Mph CCL3+"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.18536261154378e-06	0.575836625218217	0.424072883225834	9.04915559494894e-05	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Alveolar macrophages"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	5.55305335426724e-06	0.00456752965097218	0.947382677329195	0.0480497930198331	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Goblet (subsegmental)"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	7.37914364742806e-07	0.700824842229984	0.299136677414942	3.84803550732513e-05	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Mesothelium"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.18844592868136e-06	0.58425054792576	0.415206543778396	0.000542908295843701	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Classical monocytes"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	8.07651899681704e-07	0.687546890666785	0.312440296598178	1.28127350370538e-05	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Lymphatic EC mature"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.91415279916135e-07	0.870100132809454	0.129899770816328	9.63742182382232e-08	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"DC2"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.56256055524991e-06	0.46165453707915	0.537949762930845	0.000395699990004715	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Tuft"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	0.000144678672844686	8.03261513765213e-74	0.676818851881836	0.323181148118164	TRUE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Smooth muscle"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	2.84856001018645e-07	0.831907157863659	0.168092007502798	8.34633543389529e-07	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Mast cells"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	2.80994414266612e-05	9.39712763426422e-17	0.567467989969745	0.432532010030255	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Non-classical monocytes"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	4.65178096757044e-07	0.785165316878627	0.214833877023546	8.06097827309851e-07	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"SM activated stress response"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	2.07804082311197e-07	0.839003277953119	0.160992907908325	3.81413855602607e-06	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Suprabasal"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	5.49523328394327e-06	0.00494195659338835	0.948281658013193	0.046776385393419	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"AT2 proliferating"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.5926990674747e-06	0.461089239450877	0.538348119395056	0.000562641154067556	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"SMG serous (bronchial)"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	5.01216703547862e-07	0.767593450581158	0.232398689759193	7.85965964881324e-06	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"EC general capillary"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	9.15026910483924e-08	0.92586298867946	0.0741370089377139	2.38282573078989e-09	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Goblet (nasal)"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	9.35412028638959e-06	2.20340878396369e-05	0.853652186000218	0.146325779911943	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Adventitial fibroblasts"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	9.74171375429545e-08	0.930978062621955	0.0690219373163077	6.1736985035595e-11	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"SMG mucous"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.14082874934081e-06	0.594798497092659	0.404863016020785	0.000338486886556194	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Multiciliated (non-nasal)"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	4.90012125009936e-05	4.67775374217754e-31	0.517102207004708	0.482897792995292	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Plasmacytoid DCs"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	2.66673777967412e-05	4.65868939524522e-12	0.582589612240088	0.417410387755253	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Basal resting"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.75974595493362e-06	0.39988386107737	0.599453278048576	0.000662860874054654	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Plasma cells"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	2.93590942349721e-06	0.143454876287927	0.849840445514272	0.00670467819780117	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Lymphatic EC proliferating"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	0	0.652011332557673	0.342318186083967	0.00567048135835945	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"SMG duct"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.19487286570813e-06	0.574258176472939	0.425624233490616	0.00011759003644476	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"AT0"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	8.78441979688079e-07	0.665019808856285	0.334932321431512	4.78697122029479e-05	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"B cells"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	5.44174819425789e-07	0.758373153255434	0.241622159596303	4.68714826289749e-06	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"EC venous systemic"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	5.5830162412734e-07	0.756673385990455	0.243323517947305	3.09606224052924e-06	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Subpleural fibroblasts"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	3.40868690222284e-07	0.786506968228462	0.213464886331593	2.8145439945068e-05	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"T cells proliferating"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.20230029066646e-05	4.06172076186906e-06	0.787382741725273	0.212613196553965	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Club (non-nasal)"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	3.30820880860166e-06	0.0870252136716066	0.902994519690555	0.00998026663783845	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Interstitial Mph perivascular"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.55919468997538e-06	0.465278747749242	0.534293629814507	0.000427622436250757	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"DC1"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	2.24791481815814e-06	0.329001124186655	0.667530158954566	0.00346871685877914	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Hematopoietic stem cells"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	0.000113288569363174	3.74797304745794e-34	0.608206799264256	0.391793200735744	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"EC venous pulmonary"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	4.07088737966393e-07	0.799530451224488	0.200468577296683	9.71478828049862e-07	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"EC arterial"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	4.74185855486407e-07	0.780849509263738	0.219149062402349	1.42833391226972e-06	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"CD8 T cells"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.32309713432307e-06	0.534462532926141	0.465365829316092	0.000171637757766515	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"AT1"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	2.88891458952905e-07	0.837431519811319	0.162568261875941	2.18312740200902e-07	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Myofibroblasts"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	3.65487457932394e-07	0.778057474915731	0.221905329962452	3.71951218165416e-05	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Migratory DCs"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	3.12633148224735e-06	0.189580442738462	0.799411617240653	0.0110079400208851	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Peribronchial fibroblasts"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	1.16313896311977e-06	0.587829913389359	0.411919011808855	0.000251074801785528	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"Hillock-like"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	3.27043137029755e-06	0.0904575923291697	0.899986802621346	0.00955560504948448	FALSE
"MYB"	"ENSG00000118513"	"Tuft"	165	0.559139784946237	3	"hlca"	"CD4 T cells"	0.430769947775729	0.486821754092233	0.917591701867962	0.0824082981320383	2.7114615860689e-06	0.171739127057782	0.82353630062119	0.00472457232102781	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Ionocyte"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	8.72138073321766e-05	3.19618168767573e-222	0.302496043815433	0.697503956184567	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Alveolar macrophages"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	5.98332305125351e-05	3.98775105914716e-317	0.360452437741623	0.639547562258377	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Neuroendocrine"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	1.90176375910232e-05	1.79559101090743e-39	0.542268258561261	0.457731741438739	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Deuterosomal"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	2.7469852493016e-05	1.09405059707379e-97	0.484911694130137	0.515088305869863	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"AT2"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	0.0144751781363518	0	0.00434750930292761	0.995652490697072	TRUE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Monocyte-derived Mph"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	5.77747462935583e-05	1.4160620456368e-299	0.366003770843663	0.633996229156337	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Goblet (bronchial)"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	1.43039825148118e-06	0.000193933041133941	0.814008796639665	0.185797270319201	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Alveolar Mph MT-positive"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	7.96723896933365e-05	9.33630857210108e-234	0.316129457744874	0.683870542255126	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Lymphatic EC differentiating"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	3.32281898468892e-05	2.18094290404618e-41	0.45676388771506	0.54323611228494	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Mesothelium"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	0.000133105944012312	1.43577664897516e-256	0.241782788060642	0.758217211939358	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Suprabasal"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	3.23085946801893e-06	4.04331050132558e-15	0.753776244759388	0.246223755240607	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"EC aerocyte capillary"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	2.35681643503034e-05	2.18999708958709e-97	0.508675834886642	0.491324165113358	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"AT0"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	0.00194174719376829	0	0.0322771177913428	0.967722882208657	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"DC2"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	9.6068537841291e-05	0	0.287772944239771	0.712227055760229	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"SMG serous (nasal)"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	0	0.998278944533873	0.0015821820857185	0.000138873380408131	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Goblet (nasal)"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	2.58448565508761e-06	1.64925982170188e-11	0.772537827484985	0.227462172498522	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"NK cells"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	6.18206083435281e-05	4.16742906099859e-287	0.355340332053621	0.644659667946379	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Smooth muscle FAM83D+"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	2.4156850429841e-05	2.62075304639322e-25	0.507967981913268	0.492032018086732	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Smooth muscle"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	4.27284001527968e-05	1.78120982312571e-149	0.414451241078617	0.585548758921383	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Alveolar Mph proliferating"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	6.00081280540636e-05	2.91587814876248e-240	0.360106928897237	0.639893071102763	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"SMG duct"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	3.62082686578221e-07	0.869723641882436	0.11419460084792	0.0160817572696438	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Classical monocytes"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	8.21602250676207e-05	0	0.311208210468442	0.688791789531558	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"EC venous pulmonary"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	0.000207971459008581	0	0.184792778974137	0.815207221025863	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Pericytes"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	2.43580325224415e-05	7.5419865875885e-73	0.503888486016641	0.496111513983359	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Alveolar Mph CCL3+"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	2.89100713581904e-05	1.28622892225468e-146	0.476607397520804	0.523392602479196	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Tuft"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	0	0.987911784557471	0.0106603811005807	0.00142783434194823	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Goblet (subsegmental)"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	1.10687154711421e-05	8.96618157449841e-32	0.618384377885503	0.381615622114497	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Alveolar fibroblasts"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	4.97059846514021e-05	1.68758456222166e-212	0.390060858880538	0.609939141119462	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"B cells"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	3.14941176742676e-05	1.96700039907741e-120	0.463222817265454	0.536777182734546	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Multiciliated (nasal)"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	7.40431130834551e-08	0.994270586739358	0.00521743605523591	0.000511977205406154	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Club (nasal)"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	2.75778455358479e-06	3.23508614751408e-12	0.767247790083753	0.232752209913012	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"CD8 T cells"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	4.07548735717145e-05	4.09058291862949e-196	0.421845709307693	0.578154290692307	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Subpleural fibroblasts"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	0.000173843032013365	0	0.206721926636172	0.793278073363828	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Plasmacytoid DCs"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	1.45915840774622e-05	4.39270315370616e-23	0.581625822691071	0.418374177308929	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Interstitial Mph perivascular"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	6.79419086156772e-05	7.03178546430861e-296	0.340547361837659	0.659452638162341	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Myofibroblasts"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	4.71478820732788e-05	2.03922838311844e-93	0.399293391577985	0.600706608422015	FALSE
"SFTPA1"	"ENSG00000122852"	"AT2"	61429	0.951959261348083	1	"hlca"	"Multiciliated (non-nasal)"	0.73897994019812	0.130718917789449	0.869698857987569	0.130301142012431	0.000158827875915039	0	0.217941651205104	0.782058348794896	FALSE
